x_cm,y_cm,heading_deg
1.077492952693399246e+02,7.016418231911586645e+01,8.994510372488326766e+01
1.077499420288954468e+02,7.031276907252889430e+01,8.955611212358243733e+01
1.077515749700295657e+02,7.046722562592754002e+01,8.923245142298110011e+01
1.077542317539571997e+02,7.062329396687036365e+01,8.881702096071964547e+01
1.077578050777024856e+02,7.077158498338729942e+01,8.842223518215246258e+01
1.077623569455047488e+02,7.092131927445218764e+01,8.809529574029095045e+01
1.077704359093204971e+02,7.114476718708408498e+01,8.776334551968402309e+01
1.077787086659203197e+02,7.136995123266380858e+01,8.802871012638635762e+01
1.077862079222562244e+02,7.160119509316507447e+01,8.825637869568593885e+01
1.077934529939194164e+02,7.182544863884278641e+01,8.804274166025646764e+01
1.078004306473143004e+02,7.205084211247546477e+01,8.841090501444109861e+01
1.078057280242169753e+02,7.227431549901091046e+01,8.887324132058628834e+01
1.078093989210940578e+02,7.249975517467980524e+01,8.926099737217136010e+01
1.078115673080857562e+02,7.272904334908619717e+01,8.965533819822319117e+01
1.078121178332871750e+02,7.295441397301853215e+01,9.006474326343604275e+01
1.078121108339144598e+02,7.318125234060667594e+01,8.993879259798058001e+01
1.078124022530509052e+02,7.340509345212940673e+01,8.991202053423771190e+01
1.078126286601668653e+02,7.362835280942634597e+01,8.997177230736085107e+01
1.078126390055913646e+02,7.385180277644897728e+01,9.002292226190873237e+01
1.078125037490045202e+02,7.407644394425378209e+01,9.004607337870784534e+01
1.078122107926441942e+02,7.430275890711084230e+01,9.010226107908196980e+01
1.078117017550721499e+02,7.452851234381250833e+01,9.015612395805129609e+01
1.078109161318431148e+02,7.481957930850403216e+01,9.015317109403022755e+01
1.078099078755771387e+02,7.510924510976752799e+01,9.024569266658492950e+01
1.078085254148776500e+02,7.540204235248108944e+01,9.029535460619695186e+01
1.078062268630406493e+02,7.570450371125609479e+01,9.057546594821459962e+01
1.078023841207595410e+02,7.599568007669688541e+01,9.093674561504967357e+01
1.077967335654550425e+02,7.628755240912070690e+01,9.128143334022230704e+01
1.077890534214651979e+02,7.657777013114787223e+01,9.175033987595863039e+01
1.077791940551808381e+02,7.686799111058246581e+01,9.214105979258842183e+01
1.077698126229078497e+02,7.709551535811964129e+01,9.258118124049192943e+01
1.077586566748073551e+02,7.732014692698467684e+01,9.310514338664776801e+01
1.077453356411649708e+02,7.754302849801189268e+01,9.373554917403109243e+01
1.077294593468472073e+02,7.776611076657283661e+01,9.440596356222279439e+01
1.077104653464780029e+02,7.799312650020129922e+01,9.515942830017037579e+01
1.076891520897477506e+02,7.821529011737617054e+01,9.580036705851443912e+01
1.076650081045046363e+02,7.843837778759559853e+01,9.655338660058328060e+01
1.076376696936272594e+02,7.866281857629658703e+01,9.733621960894534197e+01
1.076074892441482547e+02,7.888606860344533800e+01,9.806169430163095058e+01
1.075797844284165876e+02,7.907476703516456951e+01,9.864335575868854278e+01
1.075504729853453085e+02,7.926083472308404509e+01,9.926123637716956694e+01
1.075182974714712572e+02,7.945187858630303879e+01,9.985878471257278477e+01
1.074848314412088541e+02,7.963854118420761097e+01,1.004699258578486081e+02
1.074488000048469019e+02,7.982787468804669118e+01,1.010799282999134903e+02
1.074117705533443825e+02,8.001202442315637597e+01,1.016592832929874248e+02
1.073729632002572316e+02,8.019566190791735494e+01,1.022057534282345443e+02
1.073282254528869828e+02,8.039713996532103124e+01,1.028328080341816815e+02
1.072830107370337487e+02,8.059299994938928080e+01,1.031654564823056006e+02
1.072368757558010088e+02,8.078748331057529697e+01,1.035244042870373278e+02
1.071896778631528377e+02,8.098082972803462098e+01,1.039120211104065987e+02
1.071410649575406069e+02,8.117403318590893946e+01,1.043345884927327205e+02
1.070897563899491303e+02,8.137222922238984779e+01,1.046933663557411052e+02
1.070379086050302249e+02,8.156806183347616468e+01,1.049649201272547998e+02
1.069857490148699952e+02,8.176062600649770218e+01,1.053469822519488019e+02
1.069318060211988097e+02,8.195441736786499121e+01,1.057627465871805725e+02
1.068697162991993537e+02,8.217011194353436565e+01,1.063551816888398633e+02
1.068046628113936407e+02,8.238637363164804128e+01,1.071283503670794488e+02
1.067354372833503504e+02,8.260595631991027687e+01,1.078675542957199411e+02
1.066656665756460427e+02,8.281776605447703332e+01,1.085964953217471418e+02
1.065929795197165220e+02,8.302938311757446854e+01,1.093170485026628711e+02
1.065165824735350526e+02,8.324292188109623680e+01,1.100539814503623006e+02
1.064376902187217695e+02,8.345460880187940234e+01,1.108252228048170451e+02
1.063553432620623624e+02,8.366670224581294235e+01,1.116129681793917143e+02
1.062995578081863357e+02,8.380487543095532033e+01,1.123584134251345148e+02
1.062413201870415804e+02,8.394357132884609030e+01,1.131961044917602237e+02
1.061813513964713565e+02,8.408102968115908027e+01,1.139441785662830711e+02
1.061189043691628910e+02,8.421889929377806538e+01,1.147914209604991385e+02
1.060561178343044588e+02,8.435397301522600344e+01,1.150695673995591193e+02
1.059918915348458910e+02,8.448861910636230732e+01,1.159327957071353126e+02
1.059234583863888872e+02,8.462672723775455097e+01,1.167844142165137526e+02
1.058528680693742388e+02,8.476387401352452855e+01,1.176859219723339010e+02
1.057814658200722562e+02,8.489765171265000276e+01,1.184951532725162338e+02
1.057096692996950082e+02,8.502765287483919110e+01,1.193264790587551545e+02
1.056359251859792892e+02,8.515686247760574190e+01,1.201031318449838068e+02
1.055589113807584027e+02,8.528760440436684576e+01,1.208974699336387033e+02
1.054812317670791515e+02,8.541556089977419219e+01,1.216245893729848859e+02
1.054021717270726413e+02,8.554199430336817045e+01,1.224116978028453673e+02
1.053211046257467984e+02,8.566770746691221916e+01,1.232208178883452518e+02
1.052364267620296943e+02,8.579500845267260445e+01,1.240411665178562544e+02
1.051297616479668164e+02,8.595139065726125693e+01,1.245530359320308094e+02
1.050224757446183190e+02,8.610614203112928067e+01,1.249124910238946882e+02
1.049148601689129805e+02,8.625935035380922500e+01,1.252569449975641049e+02
1.048039636401140910e+02,8.641518202393326931e+01,1.256176410987938823e+02
1.046935132338335848e+02,8.656843503773158943e+01,1.259434159697086955e+02
1.045824689891443597e+02,8.672051298220945625e+01,1.263289128595901900e+02
1.044693554709570833e+02,8.687339841164923371e+01,1.266634592299498507e+02
1.043508216032912799e+02,8.703165686753344232e+01,1.270021663714493769e+02
1.042145062053131426e+02,8.721129265983879009e+01,1.273834280895103603e+02
1.040766505312200110e+02,8.739053708398063236e+01,1.277438539113105804e+02
1.039395096712085831e+02,8.756663978690254169e+01,1.280758532293154417e+02
1.038012237880627993e+02,8.774203032978847716e+01,1.284318536898537104e+02
1.036621219185111471e+02,8.791622763405759144e+01,1.287850146063627221e+02
1.035206498720613126e+02,8.809118084240171243e+01,1.291349265839667453e+02
1.033745577561491302e+02,8.826947425636026878e+01,1.295268753556330523e+02
1.032318612893218557e+02,8.844116552496929273e+01,1.299345865885116211e+02
1.030879308384960495e+02,8.861124027525394808e+01,1.305463934495748788e+02
1.029407286662456187e+02,8.878088609317650537e+01,1.313501502178241367e+02
1.027902223465349181e+02,8.894963534559603602e+01,1.321089608160932301e+02
1.026371857257368276e+02,8.911657540377298403e+01,1.329150045961035858e+02
1.024835444902247588e+02,8.927963632802993743e+01,1.336776972448517427e+02
1.023264476179109863e+02,8.944177739977445185e+01,1.345118206649066508e+02
1.021666955524900686e+02,8.960186734939263431e+01,1.353671237491746524e+02
1.020038898140531387e+02,8.976038925885143271e+01,1.361604807536841975e+02
1.018951536327158607e+02,8.986386723511948560e+01,1.366782678936054083e+02
1.017855247086520336e+02,8.996644773387248506e+01,1.371264322737945633e+02
1.016763674816317575e+02,9.006704394797276336e+01,1.375479874482907405e+02
1.015587313005333954e+02,9.017405458656857320e+01,1.378680282465524840e+02
1.014458668428539454e+02,9.027552962942031911e+01,1.382153324943907649e+02
1.013313712320535132e+02,9.037720155989694604e+01,1.385746107900853588e+02
1.012196116189989681e+02,9.047516729882691777e+01,1.389513663645739996e+02
1.011055593796920391e+02,9.057368169756507825e+01,1.394099851394261407e+02
1.009264275364430432e+02,9.072541689958504207e+01,1.400568938977231142e+02
1.007533464004744985e+02,9.086826089172092225e+01,1.408773399615694757e+02
1.005778960856084439e+02,9.100887075359304390e+01,1.417037055852456433e+02
1.004011446133467871e+02,9.114662769286981359e+01,1.424318662885607978e+02
1.002218331930325803e+02,9.128271747295907801e+01,1.431742141779233748e+02
1.000420204306945209e+02,9.141518329163064038e+01,1.440685635555400097e+02
9.982839544457360148e+01,9.156714926907406493e+01,1.450777780171813447e+02
9.964183009049719431e+01,9.169674925193380943e+01,1.453496918793757402e+02
9.951894354418764976e+01,9.178037376112042978e+01,1.461795970207788571e+02
9.939327487712151310e+01,9.186319649891905215e+01,1.470461336969162858e+02
9.924448031118816971e+01,9.195812789987711255e+01,1.478778590705593388e+02
9.911702351051690130e+01,9.203701538751474232e+01,1.486125027846177318e+02
9.898898540682435510e+01,9.211397730862073274e+01,1.493685170087792642e+02
9.886065309836408233e+01,9.218889967229631566e+01,1.500774109368105940e+02
9.872917209848819198e+01,9.226337339502761381e+01,1.508662542558988093e+02
9.859622500241758303e+01,9.233631410170023912e+01,1.516314718896367424e+02
9.842860247616729907e+01,9.242590906368572234e+01,1.521191368906917489e+02
9.826233574910270363e+01,9.251301927745032572e+01,1.525791139722373373e+02
9.809378200930980540e+01,9.259954949127670432e+01,1.530717965152223883e+02
9.792512540927820908e+01,9.268451972687296347e+01,1.534497087188079263e+02
9.775694761940205524e+01,9.276772074888052089e+01,1.539051873057129285e+02
9.758710239171290368e+01,9.284996430788552857e+01,1.544198220851703525e+02
9.741566780927345803e+01,9.293126388099152280e+01,1.548366729846277110e+02
9.723936445481278668e+01,9.301327884208249941e+01,1.552683557123943388e+02
9.703219843124675492e+01,9.310729920717236041e+01,1.559106865303071743e+02
9.682309699318649621e+01,9.319918216475363693e+01,1.566462013290681909e+02
9.661324780784110544e+01,9.328810557504337453e+01,1.574242785834427991e+02
9.640169365215577102e+01,9.337414998995093640e+01,1.583100884808268631e+02
9.618570015104094750e+01,9.345845869758433366e+01,1.590455415087773758e+02
9.597151242816246963e+01,9.353878460905261250e+01,1.598397811044779075e+02
9.575714750807955511e+01,9.361581192823348374e+01,1.606306508397307482e+02
9.553955064624865656e+01,9.369131313508771086e+01,1.610981059268095521e+02
9.535599383044721833e+01,9.375348815787830858e+01,1.614769886048140677e+02
9.517378477072119836e+01,9.381371697176413704e+01,1.619406264609923198e+02
9.499382474957717193e+01,9.387169757729385822e+01,1.623429422212448117e+02
9.481400693080558995e+01,9.392827756372496140e+01,1.627245138350083948e+02
9.463186551975627481e+01,9.398428932819679460e+01,1.630882746473535292e+02
9.441208228497227140e+01,9.405000939663499082e+01,1.636160595353295832e+02
9.423134851368546094e+01,9.410240245060923314e+01,1.640511675194337329e+02
9.401600189190779133e+01,9.416327675557127463e+01,1.643796993741687515e+02
9.380143899137944175e+01,9.422267162665748685e+01,1.646742088657739203e+02
9.358621173969591212e+01,9.428087302782172685e+01,1.650619621053203332e+02
9.336681388154828198e+01,9.433874163672791724e+01,1.653862820352371727e+02
9.314990077354291031e+01,9.439454696376752452e+01,1.657584607943298920e+02
9.293268156310531936e+01,9.444894677107872383e+01,1.661218866178288636e+02
9.271606175393257843e+01,9.450178059074292491e+01,1.664643312439068552e+02
9.249829634999761652e+01,9.455337079865704197e+01,1.668795353494688243e+02
9.228178696620329902e+01,9.460322911261997092e+01,1.671841959790381225e+02
9.205578890764515165e+01,9.465384715696447415e+01,1.675667958199819338e+02
9.183512989505140922e+01,9.470188016983557588e+01,1.678720897308387805e+02
9.161590887697350638e+01,9.474828744519201962e+01,1.682227460164787658e+02
9.139699766571492034e+01,9.479321578844097473e+01,1.685811091278674780e+02
9.117822968039065756e+01,9.483663629590709832e+01,1.689668380979105109e+02
9.093453938515152402e+01,9.488353297462464297e+01,1.692470711147215354e+02
9.070986054876517812e+01,9.492563242466232509e+01,1.695273314238085618e+02
9.048911262652148935e+01,9.496588456688792235e+01,1.698046131085886827e+02
9.027002769926548353e+01,9.500535552521219529e+01,1.697693676993503402e+02
9.005022548928972981e+01,9.504496280015062837e+01,1.698010335740455332e+02
8.982975140093192579e+01,9.508475902464546436e+01,1.697351982124342840e+02
8.960088629442289232e+01,9.512613762403957196e+01,1.697681732175263107e+02
8.938023440052134561e+01,9.516588525426750778e+01,1.698086431559964353e+02
8.916087070417542293e+01,9.520519873149898160e+01,1.698704451332744156e+02
8.894177154293564058e+01,9.524433160446764646e+01,1.698761452522089428e+02
8.865940079818233244e+01,9.529461619025791208e+01,1.699290880169364186e+02
8.837676764937729956e+01,9.534452492001700818e+01,1.700422555885693043e+02
8.809413660059064455e+01,9.539378149564048215e+01,1.701854604924919840e+02
8.779696922235537215e+01,9.544430505275663279e+01,1.705165364388373064e+02
8.751042246047472872e+01,9.549142468448171428e+01,1.708072153631010224e+02
8.722451882668707412e+01,9.553664749886009133e+01,1.712161953856416972e+02
8.693951492770462153e+01,9.557974277143009090e+01,1.715867584858932560e+02
8.665351706358899264e+01,9.562112885437132093e+01,1.719452777919574942e+02
8.636491009486465487e+01,9.566076857592913996e+01,1.724136129671742879e+02
8.613873711385176080e+01,9.569109309272984376e+01,1.723134178754159223e+02
8.591607588876053114e+01,9.572103462712290423e+01,1.723691959745677593e+02
8.569487813431939571e+01,9.575074768644647349e+01,1.723295386870821631e+02
8.547360594482951512e+01,9.578044399108161144e+01,1.723828055689408814e+02
8.525036965610503614e+01,9.581033870658617957e+01,1.723624087950971102e+02
8.502950747926807651e+01,9.583991468658027202e+01,1.723832163951953760e+02
8.480829151807724031e+01,9.586951139676898492e+01,1.723759684771254115e+02
8.458156921641413817e+01,9.589989666439157645e+01,1.723574674094035686e+02
8.429089333911102244e+01,9.593875529866573970e+01,1.724137969935866579e+02
8.400257534954542393e+01,9.597710624381754485e+01,1.724326308932378424e+02
8.371664831981456700e+01,9.601441347440551510e+01,1.726996665068980406e+02
8.342967144077763919e+01,9.605018219874314411e+01,1.730909499374308780e+02
8.314205412413872409e+01,9.608397010545832018e+01,1.735087996172204043e+02
8.285221254108182620e+01,9.611602169719444078e+01,1.738705838066800879e+02
8.255911801217162349e+01,9.614669944557425652e+01,1.741788107596632358e+02
8.227047527604933919e+01,9.617521101226937219e+01,1.745386584115966571e+02
8.204724812685481083e+01,9.619572750522060289e+01,1.749588984784855938e+02
8.182395554496442003e+01,9.621465087212716583e+01,1.753529648558786107e+02
8.159125407679789532e+01,9.623282404230170073e+01,1.757159630923673035e+02
8.136124915817013914e+01,9.624927153290329329e+01,1.761035996085604438e+02
8.113894592795496408e+01,9.626376272757107699e+01,1.764371183804550185e+02
8.091376651149754196e+01,9.627687620662653956e+01,1.768970915674229900e+02
8.069093049046333022e+01,9.628831293857592755e+01,1.772268205271145121e+02
8.046490816063145246e+01,9.629833626521872247e+01,1.776947583813675635e+02
8.024216300372954436e+01,9.630774999905970901e+01,1.774652132440009211e+02
8.001813660342806145e+01,9.631752441473774695e+01,1.775382523784294335e+02
7.979090898529456410e+01,9.632808253029223522e+01,1.771410856430563001e+02
7.956691843181319257e+01,9.634026163220049455e+01,1.766343244187810626e+02
7.934098139129726235e+01,9.635434411538875565e+01,1.762324989759674452e+02
7.911664133900239904e+01,9.637000481186407796e+01,1.757810669619944406e+02
