x,y,phi
7.378792229421421212e+01,7.797890030362285074e+01,8.827580032377026598e+00
7.365826678019813301e+01,7.806602587754636602e+01,8.838635385206780271e+00
7.353024969596023652e+01,7.815001059255591542e+01,8.849697199854485774e+00
7.340070262879429208e+01,7.823293507901890109e+01,8.861075033865052575e+00
7.326507136679293808e+01,7.831737142211166258e+01,8.874819287541972912e+00
7.313360572247401592e+01,7.839692822697479357e+01,8.886337186177909686e+00
7.300082422356723555e+01,7.847510172763746539e+01,8.899023964122992680e+00
7.286612339489019519e+01,7.855209597982472758e+01,8.911989584623512428e+00
7.273208862873420344e+01,7.862648062277509098e+01,8.924271657222845988e+00
7.259172165177913882e+01,7.870188288702280488e+01,8.939390318509936151e+00
7.245366834478288354e+01,7.877352319395492941e+01,8.952808792023409623e+00
7.231603130008552682e+01,7.884264366995677165e+01,8.965944848696677738e+00
7.217851375493994226e+01,7.890982906106748374e+01,8.974705603046100322e+00
7.203955632014299226e+01,7.897631827773841451e+01,8.982272463860986988e+00
7.189948917659586414e+01,7.904208326928298334e+01,8.989340338016251764e+00
7.175586941004259245e+01,7.910827814844390105e+01,8.996446897839108559e+00
7.161629774620921296e+01,7.917143042278820531e+01,9.003293489434895491e+00
7.147595010086540412e+01,7.923373711064192548e+01,9.010647426977772767e+00
7.133544801308896410e+01,7.929507598226818743e+01,9.015650817226722680e+00
7.119431502302667525e+01,7.935580619625136478e+01,9.021194440210349441e+00
7.102742930646299158e+01,7.942641865419490443e+01,9.027809396102009387e+00
7.085955540687676546e+01,7.949552364686593364e+01,9.040731636607544530e+00
7.069370831733492366e+01,7.956122497812285133e+01,9.054447767739091546e+00
7.052687427952399446e+01,7.962463648047345544e+01,9.068661533988604972e+00
7.035862023292611411e+01,7.968601927815417696e+01,9.081258633889444098e+00
7.017717183635645029e+01,7.974944416960860849e+01,9.095753428452981737e+00
7.000316515249987503e+01,7.980733600254710325e+01,9.111443575076823009e+00
6.983179859054729377e+01,7.986155457298900728e+01,9.125263670458300780e+00
6.971161487177154470e+01,7.989810994849239023e+01,9.133749898414723845e+00
6.959150462226742206e+01,7.993366663618530765e+01,9.140177876093602549e+00
6.946618221279915417e+01,7.996999351014160595e+01,9.145107940650394340e+00
6.934367898529565366e+01,8.000477361669895515e+01,9.151183225150093747e+00
6.922242788755730203e+01,8.003843051533775110e+01,9.156845945183039959e+00
6.910126483287474741e+01,8.007126220164839481e+01,9.163476514661041961e+00
6.897977195900267589e+01,8.010329514712469745e+01,9.170490854147024251e+00
6.885452751995401854e+01,8.013553958516850173e+01,9.175105127719032083e+00
6.868076781895777572e+01,8.017931942725361694e+01,9.180812819232388122e+00
6.850532598538033824e+01,8.022250146758571532e+01,9.186071265075877790e+00
6.833096862523949255e+01,8.026445953476780915e+01,9.191176862989841823e+00
6.815686038642483879e+01,8.030535713893002026e+01,9.196949259659296771e+00
6.798240845919963249e+01,8.034523234788061075e+01,9.203179065612125953e+00
6.780816908142230659e+01,8.038379581155091103e+01,9.210750017668612344e+00
6.763079443588176787e+01,8.042178110951276437e+01,9.216873176309336557e+00
6.745489502604681320e+01,8.045830997820036146e+01,9.223165379082734816e+00
6.727891582608185672e+01,8.049375790378807949e+01,9.228845425833304361e+00
6.710097495648400923e+01,8.052848857385809822e+01,9.235195287068266978e+00
6.692516360227712369e+01,8.056149201682092098e+01,9.243238205301947730e+00
6.674862415480413347e+01,8.059326259585449748e+01,9.250203403229818377e+00
6.656880809420808021e+01,8.062450598642230659e+01,9.255283632522152359e+00
6.638844726746600600e+01,8.065473145478425465e+01,9.262191418002791110e+00
6.621079013144796477e+01,8.068336114386907809e+01,9.267809141492733715e+00
6.603373768667610477e+01,8.071084512139795208e+01,9.273743592039879857e+00
6.585669203798690319e+01,8.073716796446649369e+01,9.280618199634506738e+00
6.566978248128997109e+01,8.076367419477547571e+01,9.287190165329986868e+00
6.549134149158658147e+01,8.078775651704806648e+01,9.294067680059484360e+00
6.531049284789176568e+01,8.081086221032390426e+01,9.301339914152974231e+00
6.513329805483363089e+01,8.083225388199240058e+01,9.307930749924084424e+00
6.495585771438094014e+01,8.085246888239767316e+01,9.314752093863294391e+00
6.477861408784855257e+01,8.087141516964132393e+01,9.321824482492964137e+00
6.460115246986147497e+01,8.088910920632829971e+01,9.328975786835172812e+00
6.442038001617167708e+01,8.090633492599631893e+01,9.330574804861269556e+00
6.423843935384493875e+01,8.092357964980298846e+01,9.329981472928892572e+00
6.405967976930882912e+01,8.094042009946441851e+01,9.331714383671670276e+00
6.388105507319630760e+01,8.095707583526539963e+01,9.331890599128856323e+00
6.370271047951549548e+01,8.097361927921842550e+01,9.332672471809454251e+00
6.352297949402473876e+01,8.099022860512138777e+01,9.332582613463065613e+00
6.334208528883557676e+01,8.100692333127928180e+01,9.332914696494036377e+00
6.316129301624428649e+01,8.102353062360555214e+01,9.333438518958375951e+00
6.291496384275563969e+01,8.104602773781419955e+01,9.333963782253462682e+00
6.267345797511622152e+01,8.106779690480466627e+01,9.335799456402305907e+00
6.242870591806723013e+01,8.108919537083403384e+01,9.339341649499777631e+00
6.218658250722901215e+01,8.110918688521920217e+01,9.345453092655889193e+00
6.194387463798592819e+01,8.112760774320408075e+01,9.352598806047723201e+00
6.170074992751030152e+01,8.114428501712015418e+01,9.359980581804203226e+00
6.145730104029905050e+01,8.115938776180253456e+01,9.365660911884745587e+00
6.121190420408452582e+01,8.117300948461927135e+01,9.372990906605650707e+00
6.103194559498599148e+01,8.118164101018103906e+01,9.380710577419520746e+00
6.085238625046327599e+01,8.118898589851443148e+01,9.387080778647604262e+00
6.066640801172337660e+01,8.119537124240841308e+01,9.393834460286081267e+00
6.048592946780164681e+01,8.120046927208447585e+01,9.399241900943586359e+00
6.030479645248080800e+01,8.120465951103022917e+01,9.404055289709162935e+00
6.012565353464241724e+01,8.120782364180604418e+01,9.410179092579507909e+00
5.994621659234476851e+01,8.120985558956697048e+01,9.416729754315362300e+00
5.976630864056556902e+01,8.121070249300039734e+01,9.423411384059255269e+00
5.958698694978290433e+01,8.121077877575547177e+01,9.425293745250911570e+00
5.940679253412167071e+01,8.121073510976110299e+01,9.424746830524780350e+00
5.922275874833685094e+01,8.121063827078975805e+01,9.425861495190709149e+00
5.904253422169525578e+01,8.121036866248412878e+01,9.426686339929860381e+00
5.886268869378603341e+01,8.121000956334420096e+01,9.426862993809690394e+00
5.868399062385929454e+01,8.120969893617980517e+01,9.426169482922468035e+00
5.849477173790803164e+01,8.120939912343609990e+01,9.426555387543269049e+00
5.831431869454443273e+01,8.120903484717619847e+01,9.427037880867455755e+00
5.806604391731413983e+01,8.120854261350264380e+01,9.426483268505494451e+00
5.782116441471819002e+01,8.120809401026694729e+01,9.426736518151493271e+00
5.757685696319131807e+01,8.120753356957283131e+01,9.427407390430042611e+00
5.733418473692388773e+01,8.120687419150927155e+01,9.427582827822350353e+00
5.708932803388376698e+01,8.120626836069790500e+01,9.426921535540435215e+00
5.683305236687980511e+01,8.120582303348065523e+01,9.426109759015403711e+00
5.658827936414151338e+01,8.120549403575307679e+01,9.426134347296867944e+00
5.634079070217185858e+01,8.120501228994312726e+01,9.427314643101484037e+00
5.609848469636521173e+01,8.120425306333029880e+01,9.428507933906031369e+00
5.585480471269568170e+01,8.120305468433150509e+01,9.430883586928993978e+00
5.561297502864520936e+01,8.120151604708861726e+01,9.431397128817534892e+00
5.536904930263360569e+01,8.119912056829382152e+01,9.437799212201227306e+00
5.511339374707289807e+01,8.119496906351842824e+01,9.444231183946483199e+00
5.486893010171897345e+01,8.118935826949022783e+01,9.451219571027875688e+00
5.462483479223219973e+01,8.118212895256077388e+01,9.457552599408819205e+00
5.438327113081549413e+01,8.117358286117880084e+01,9.462730256189304967e+00
5.420468458070352114e+01,8.116659689260798416e+01,9.465022018465441889e+00
5.402647781784718006e+01,8.115948975831484802e+01,9.464254445039218311e+00
5.384796319665944964e+01,8.115239288469733481e+01,9.464769906710518654e+00
5.366356264292959821e+01,8.114494001484143837e+01,9.465575530452737141e+00
5.348451785267838687e+01,8.113758840235502134e+01,9.466054660812396548e+00
5.330514310986641391e+01,8.113013025039211357e+01,9.466610604466730194e+00
5.312707685767141896e+01,8.112270499889987718e+01,9.466295779225717411e+00
5.294672149281988993e+01,8.111522085003545612e+01,9.466205914021065482e+00
5.269769118171596034e+01,8.110490468070914005e+01,9.466153376260095342e+00
5.245330628540921225e+01,8.109484959875395305e+01,9.465645056133162427e+00
5.220914475701447088e+01,8.108478380856941214e+01,9.466316095456461355e+00
5.196649989124843927e+01,8.107466846894553214e+01,9.466567251618252854e+00
5.172216015935043032e+01,8.106449530589046049e+01,9.466211244409040049e+00
5.147951183089436711e+01,8.105437315452256541e+01,9.466726962448847260e+00
5.123782314579619168e+01,8.104426211973063232e+01,9.466450104368288265e+00
5.098984251183826899e+01,8.103397672014241948e+01,9.466011546364182294e+00
5.074589821175052151e+01,8.102386754008453806e+01,9.466378031219640832e+00
5.049868796179417529e+01,8.101339338250636501e+01,9.467866099612610498e+00
5.025678142383659974e+01,8.100294241276283458e+01,9.468041145942743597e+00
5.001122873503761213e+01,8.099219642992014201e+01,9.468983829258634799e+00
4.976823741509075205e+01,8.098150931855657575e+01,9.468478346844452886e+00
4.952140388873851151e+01,8.097064134027353077e+01,9.469079911305403385e+00
4.927518461105513836e+01,8.095973734347174400e+01,9.468989605800203435e+00
4.903185513757514968e+01,8.094896472896905948e+01,9.469051977246287777e+00
4.878344072463364256e+01,8.093785498885915786e+01,9.469889595857623021e+00
4.853901807667994461e+01,8.092676689597001882e+01,9.470333014574332964e+00
4.824879508295036601e+01,8.091357839478543212e+01,9.470045718840353288e+00
4.800467182073808914e+01,8.090258204426569932e+01,9.469537857726585628e+00
4.775844281460958030e+01,8.089155990243924066e+01,9.469485903494939905e+00
4.751369963700136623e+01,8.088049542506539069e+01,9.470425539401233550e+00
4.727110533468172804e+01,8.086941551307621978e+01,9.470412142099089436e+00
4.702839133043004693e+01,8.085831040227803612e+01,9.470587792613514466e+00
4.678521228389345055e+01,8.084727502551466216e+01,9.469665178477066902e+00
4.654191538554228202e+01,8.083629758294989642e+01,9.470068649427272334e+00
4.629351836549338373e+01,8.082505115104105187e+01,9.469977541162272416e+00
4.604852309049377368e+01,8.081390599303274769e+01,9.470498332913662054e+00
4.580595386181268935e+01,8.080270848773444925e+01,9.471316295776460947e+00
4.556020589831457812e+01,8.079138776358654184e+01,9.470307337858409724e+00
4.531693308157261413e+01,8.078037496929604799e+01,9.469725446602964780e+00
4.507047921854153572e+01,8.076935332768138665e+01,9.469212744456273256e+00
4.482792199524233467e+01,8.075851018794723757e+01,9.469690550625628589e+00
4.458341403231921163e+01,8.074748563853421501e+01,9.469981761730428715e+00
4.433687242121661853e+01,8.073631138479359493e+01,9.470160178772932369e+00
4.408929671794098226e+01,8.072505069014427193e+01,9.470300777669155678e+00
4.384700028006964345e+01,8.071384970009567894e+01,9.471646276502365680e+00
4.360247365610969439e+01,8.070247575952548402e+01,9.470870879859875302e+00
4.335733117949881432e+01,8.069129203996229194e+01,9.469864428359644037e+00
4.311152059498651568e+01,8.068019403325635608e+01,9.469927438242089934e+00
4.285940263299281128e+01,8.066849247536200096e+01,9.472387969904243477e+00
4.261824872693675559e+01,8.065702222431136192e+01,9.472224366881912161e+00
4.237541232424967319e+01,8.064556714964307105e+01,9.471605636073043399e+00
4.213280746553207479e+01,8.063420903522397509e+01,9.471516645982875460e+00
4.189041853521811021e+01,8.062278173029834250e+01,9.472258512869778713e+00
4.164788519793060573e+01,8.061133715034975467e+01,9.471602768532743966e+00
4.140524607262331358e+01,8.059989080255950000e+01,9.472231997062079856e+00
4.116240793941018694e+01,8.058823581228141109e+01,9.473240108185587260e+00
4.091895275124343812e+01,8.057624470744842426e+01,9.474743967131047384e+00
4.067600773740365838e+01,8.056381600778414054e+01,9.477039810026340660e+00
4.043407644915289723e+01,8.054955603349932858e+01,9.490264376143805691e+00
4.019229976858947850e+01,8.053183674122789171e+01,9.505605656379691126e+00
3.995150712861573084e+01,8.051050843615132635e+01,9.520639954554074080e+00
3.970932729413072337e+01,8.048552701287998445e+01,9.534493615747054562e+00
3.946876346069625896e+01,8.045726501185549751e+01,9.548954839928347482e+00
3.922637020208261305e+01,8.042517370648626240e+01,9.563857194601888878e+00
3.898088274915729556e+01,8.038875476333758741e+01,9.580257470798999364e+00
3.885679619762692738e+01,8.036838401522589947e+01,9.594726977260698675e+00
3.873332281647268616e+01,8.034624808016235420e+01,9.609613988543983965e+00
3.860935227164982564e+01,8.032208188990021824e+01,9.624983125880351764e+00
3.848606333385294676e+01,8.029603647782739984e+01,9.640960677332850892e+00
3.836347916753035747e+01,8.026815017966383436e+01,9.655955830339157941e+00
3.824107263531944056e+01,8.023832072293960493e+01,9.671665471347681731e+00
3.811521286085493188e+01,8.020551799322811348e+01,9.687805066214831839e+00
3.799152237858211834e+01,8.017109935405503052e+01,9.704547690292111284e+00
3.787043717661474318e+01,8.013577175377417916e+01,9.712765155310549403e+00
3.774864024809475893e+01,8.009929319209712162e+01,9.718792547919443692e+00
3.762875855408604764e+01,8.006246879135090921e+01,9.726812021836208189e+00
3.750837706063427390e+01,8.002451875263132308e+01,9.733516950471672757e+00
3.738871829532552482e+01,7.998599932599975659e+01,9.738909216489135545e+00
3.722131962497704194e+01,7.993069133823236427e+01,9.748857435262902271e+00
3.710021194970134673e+01,7.988954490296841016e+01,9.755728795234976047e+00
3.692882995254760914e+01,7.982994747521868817e+01,9.763158157812142690e+00
3.675848264753562233e+01,7.976951393886965036e+01,9.768227598716174853e+00
3.658501896125365960e+01,7.970682372112315761e+01,9.774921633387142705e+00
3.641493008100820106e+01,7.964400701208830924e+01,9.782192284951655381e+00
3.624658148770988220e+01,7.958043258548553922e+01,9.789522341493714919e+00
3.607625869433834254e+01,7.951467544873669624e+01,9.796920635805587807e+00
3.590738493925438490e+01,7.944819953807876800e+01,9.802663102328825317e+00
3.574127970203028326e+01,7.938162949017026904e+01,9.809233346362431050e+00
3.557476304209163231e+01,7.931345892391240682e+01,9.817475580173473659e+00
3.540872381184970408e+01,7.924401392534902300e+01,9.824349964072036201e+00
3.524147284384130785e+01,7.917265470916603931e+01,9.831756813179016063e+00
3.507421137850227666e+01,7.909994247149124647e+01,9.837951830574089840e+00
3.490938463582854467e+01,7.902690173079241731e+01,9.845867235763959613e+00
3.474568074772474802e+01,7.895289171385972793e+01,9.852881333065111491e+00
3.457834740780448612e+01,7.887596673289094440e+01,9.858475001319741082e+00
3.441061407774125058e+01,7.879766351293980620e+01,9.864606109449546523e+00
3.424949229735969425e+01,7.872125118708090952e+01,9.870625521996270635e+00
3.408800785734612759e+01,7.864311039959254401e+01,9.880284715635806236e+00
3.392743860508536358e+01,7.856358894766188428e+01,9.888947289568850607e+00
3.376262137251608664e+01,7.848002049890669696e+01,9.899131459918699250e+00
3.360386238526928793e+01,7.839746360989956031e+01,9.909485016496425658e+00
3.344167123381254214e+01,7.831085005202994864e+01,9.921056751629123482e+00
3.328471844403606639e+01,7.822456095695252998e+01,9.933843739674077966e+00
3.312837732630688237e+01,7.813621392901991669e+01,9.944423891480786537e+00
3.299538859206437991e+01,7.805901064845102155e+01,9.957085081811307248e+00
3.283474548738872301e+01,7.796277822756240994e+01,9.971904582509100834e+00
3.270263998186447907e+01,7.788136624201975167e+01,9.982237775084394471e+00
3.257252593908718552e+01,7.779927432245672492e+01,9.993012332783939300e+00
3.244359865315247760e+01,7.771598140356438478e+01,1.000372433420135998e+01
3.231584749937648127e+01,7.763143817366916721e+01,1.001505614860221272e+01
3.218484688466219978e+01,7.754268456868257431e+01,1.002543728076295615e+01
3.205752756671346049e+01,7.745431613023102102e+01,1.003758778935115714e+01
3.193204433351762006e+01,7.736489282174477466e+01,1.005027471351118074e+01
3.180847525286133859e+01,7.727449501490880834e+01,1.006246645888839986e+01
3.168612983870656663e+01,7.718279484336434848e+01,1.007347542968756393e+01
3.156475957774011931e+01,7.708961525585431218e+01,1.008558462081920304e+01
3.144086010668080178e+01,7.699198691104176362e+01,1.009868893667703205e+01
3.132081646086225035e+01,7.689487040443249555e+01,1.011128845049265301e+01
3.120311614699846103e+01,7.679710723067444178e+01,1.012452645598688861e+01
3.108665186605498576e+01,7.669779633472836622e+01,1.013716633136671952e+01
3.097101968018636242e+01,7.659668855757855965e+01,1.014935987879977120e+01
3.085622102682787471e+01,7.649418599153958098e+01,1.015794202549450276e+01
3.074037953137362322e+01,7.638885444374322731e+01,1.016744342685021785e+01
3.062758010636659023e+01,7.628447892721024459e+01,1.017537052464658665e+01
3.051563979134384752e+01,7.617919120125465327e+01,1.018375104261314945e+01
3.040443230862927493e+01,7.607283319233843599e+01,1.019202914718869657e+01
3.029379650058365669e+01,7.596523947471966665e+01,1.020044517404642903e+01
3.017981114760064898e+01,7.585251842452656490e+01,1.020875353238977645e+01
3.005405003075763659e+01,7.572602374856036533e+01,1.021741469382300949e+01
2.992852225016859791e+01,7.559726949673527940e+01,1.022831330024335195e+01
2.980438520646037048e+01,7.546715862446782808e+01,1.023902245696326929e+01
2.968241599492897720e+01,7.533616211397712448e+01,1.025267123465219399e+01
2.956264737310099022e+01,7.520399253088550040e+01,1.026604609227720566e+01
2.944465210063749439e+01,7.507017585737466447e+01,1.027980164126367768e+01
2.932826824612840255e+01,7.493460565595289324e+01,1.029255759973325191e+01
2.921330474318594739e+01,7.479725624894362568e+01,1.030477680404154128e+01
2.911341975068838650e+01,7.467512361524971709e+01,1.031532193664084396e+01
2.901652933034299764e+01,7.455386825425213715e+01,1.032749049795952345e+01
2.892184724012178521e+01,7.443223721446730679e+01,1.034075062726692273e+01
2.882878566472667003e+01,7.430925792516072192e+01,1.035481472838445249e+01
2.873783533329595485e+01,7.418547665004838620e+01,1.036897353512327591e+01
2.864794201499331905e+01,7.405932455462216524e+01,1.038393830145302488e+01
2.855820276286458537e+01,7.392916393071641323e+01,1.039998961182936910e+01
2.847164725339023761e+01,7.379945794233758249e+01,1.041424824739825006e+01
2.840341726080364992e+01,7.369384860515786784e+01,1.042969908303025761e+01
2.833673919172065681e+01,7.358704989971842281e+01,1.044520890834760429e+01
2.827126033555638784e+01,7.347840193486706539e+01,1.046117899340384483e+01
2.820580601211581140e+01,7.336581059901720892e+01,1.047679145024818581e+01
2.814403672033952120e+01,7.325585465030769683e+01,1.049069677657433708e+01
2.808341864124787790e+01,7.314427613752472723e+01,1.050511735338357155e+01
2.802498742184746661e+01,7.303293316360490905e+01,1.051947297433548201e+01
2.796502280979318655e+01,7.291452250655623857e+01,1.053414705517106853e+01
2.790889673736425181e+01,7.279979544932594138e+01,1.054703838961580509e+01
2.785450404959153303e+01,7.268575532955985352e+01,1.055401597114007828e+01
2.780121024088259318e+01,7.257196613792007156e+01,1.056110623293247919e+01
2.774874185515772140e+01,7.245798270521801498e+01,1.056724347398693631e+01
2.769684772173146925e+01,7.234337506452922639e+01,1.057354815439942541e+01
2.764431519816577065e+01,7.222540626976234535e+01,1.057970892883458092e+01
2.759371538779551969e+01,7.210987809544758420e+01,1.058580179636317276e+01
2.754335926507082632e+01,7.199293303495686303e+01,1.059214420301042736e+01
2.747290018928338284e+01,7.182633245082101325e+01,1.059878563842863741e+01
2.740518770195487974e+01,7.166205817321188931e+01,1.061041884075143038e+01
2.733924704902958425e+01,7.149641951793532257e+01,1.062299598481608953e+01
2.727172143563675633e+01,7.131958042356035321e+01,1.063863131966679276e+01
2.721011854499975513e+01,7.115109070524096069e+01,1.065147689352667904e+01
2.715067606792747767e+01,7.098176613781527067e+01,1.066444039392887788e+01
2.709368091317415761e+01,7.081259767103827585e+01,1.067676955452743570e+01
2.703860933875916217e+01,7.064198821054159794e+01,1.068990975105376329e+01
2.700165280915795663e+01,7.052218874256183767e+01,1.070279010616412840e+01
2.696574596747745289e+01,7.040071992227976239e+01,1.071351804972687205e+01
2.693096591684188468e+01,7.027855755402173088e+01,1.072290075409769550e+01
2.689757860993060845e+01,7.015696473283229295e+01,1.073229106999556137e+01
2.686526203926920786e+01,7.003470771481249812e+01,1.074201262016085145e+01
2.683438897485318719e+01,6.991285597640815297e+01,1.075284802084258828e+01
2.680414210154765797e+01,6.978804138562335879e+01,1.076279834824459591e+01
2.677555831095135375e+01,6.966451016109718353e+01,1.077357545541464567e+01
2.674781187444389374e+01,6.953836563094678525e+01,1.078455357103116619e+01
2.671375861365228488e+01,6.938001293846006945e+01,1.078295296689571181e+01
2.667928226633148725e+01,6.922073105794008541e+01,1.078187483278338732e+01
2.664500159337225327e+01,6.906252516258778940e+01,1.078250350615314801e+01
2.661079493051544986e+01,6.890401969941454752e+01,1.078354941926399846e+01
2.657620150183579355e+01,6.874306444180102460e+01,1.078418878612234444e+01
2.654151227018400050e+01,6.858120400336458999e+01,1.078471580226256066e+01
2.650720624223044553e+01,6.842038829501288433e+01,1.078608333887930293e+01
2.647300541889387304e+01,6.825957762189302969e+01,1.078595466477611176e+01
2.642257101911799211e+01,6.802199080369608453e+01,1.078684840203198902e+01
2.637256271583468248e+01,6.778461806633164599e+01,1.078902457941577175e+01
2.632365374517829437e+01,6.754613070618164272e+01,1.079757339530858040e+01
2.627637086883269291e+01,6.730434448686678195e+01,1.080733643250243148e+01
2.623208109330701276e+01,6.706505619309406541e+01,1.081777533544435954e+01
2.618321804507459660e+01,6.678298161845637537e+01,1.083032277242903874e+01
2.614411132374424795e+01,6.653968225169633399e+01,1.084208215468879288e+01
2.612108723251569842e+01,6.638489694693417675e+01,1.085373477740704651e+01
2.609979397813564361e+01,6.623272896049481062e+01,1.085935422265054484e+01
2.607928982192803957e+01,6.607975862383815979e+01,1.086530261261567354e+01
2.605980514336951259e+01,6.592796079299188250e+01,1.087052329688227381e+01
2.604094223788114348e+01,6.577481460154196213e+01,1.087552121621015289e+01
2.601996296813494425e+01,6.559444813365144000e+01,1.088403863425722840e+01
2.600282619621434677e+01,6.543834413582175102e+01,1.088842975117768752e+01
2.598685394372407131e+01,6.528553491669981668e+01,1.089442689325530367e+01
2.596908973310577906e+01,6.510441661849337436e+01,1.090118567618653600e+01
2.595237262356745944e+01,6.492249312306363151e+01,1.090669582024626649e+01
2.593700319940328569e+01,6.474155270084159497e+01,1.091497576285003390e+01
2.592132400970932693e+01,6.453965031288737464e+01,1.092116934919317472e+01
2.590823493988514770e+01,6.435549559523460061e+01,1.092806491443298711e+01
2.589656743524401605e+01,6.417516990088762441e+01,1.093385899480635892e+01
2.588585424358697296e+01,6.399353469915818948e+01,1.093946226304824521e+01
2.587624923194803728e+01,6.381196651221445393e+01,1.094598423810231225e+01
2.586763151665536853e+01,6.363337678446247025e+01,1.094873061687354188e+01
2.585916837015026104e+01,6.345488517040198673e+01,1.094765930072317950e+01
2.585051975256392609e+01,6.327526321707595258e+01,1.094726558605968769e+01
2.584187177286357340e+01,6.309613085149660350e+01,1.094740382388114774e+01
2.583249426636055901e+01,6.290045835606086655e+01,1.094796903097924812e+01
2.582391860828978736e+01,6.271711197382705194e+01,1.094970169668662408e+01
2.581562884065170849e+01,6.253707661895509062e+01,1.094942143672478352e+01
2.580735099220683892e+01,6.235838600157246958e+01,1.094914326652062009e+01
2.579619259140125465e+01,6.211640238606219810e+01,1.094984615957938701e+01
2.578528161314940093e+01,6.187315495961146183e+01,1.095165156452860700e+01
2.577556302150100720e+01,6.163080109233008130e+01,1.095933829587209196e+01
2.576780644039146040e+01,6.138814521986930828e+01,1.096790133034524750e+01
2.576216366682504244e+01,6.114586348357872936e+01,1.097667540066179193e+01
2.575897763645497918e+01,6.090377284997715179e+01,1.098815372209193697e+01
2.575850923226807154e+01,6.065310218440990297e+01,1.099925764955748164e+01
2.576087639292165932e+01,6.040752241484732821e+01,1.101116846907234859e+01
2.576361100369468815e+01,6.025287077569566918e+01,1.101534120321635690e+01
2.576665653394075406e+01,6.009861807185970406e+01,1.101528978654975965e+01
2.576965066482845401e+01,5.994449402117029280e+01,1.101470742120840640e+01
2.577264541517463314e+01,5.978933034020077741e+01,1.101503753871458713e+01
2.577564972370227636e+01,5.963386785815810498e+01,1.101475617549779784e+01
2.577861335664562858e+01,5.947917721871757379e+01,1.101470461344204743e+01
2.578179216136719987e+01,5.931654482325477318e+01,1.101553088518276446e+01
2.578486729305292258e+01,5.916242236744187011e+01,1.101551743970987296e+01
2.578990969901000341e+01,5.891316863936033599e+01,1.101608564168289028e+01
2.579522517752111455e+01,5.866645083429518337e+01,1.101814580942603961e+01
2.580101337211070955e+01,5.842156725530322348e+01,1.102026699672203769e+01
2.580770975613624429e+01,5.817850344698633336e+01,1.102596744795124906e+01
2.581601715699011734e+01,5.793326163248345750e+01,1.103290388122037236e+01
2.582604154968078092e+01,5.768898131816940378e+01,1.104027153597325928e+01
2.583794254826689141e+01,5.744275762008653885e+01,1.104747004791486553e+01
2.585162632600008337e+01,5.719708397573066350e+01,1.105496155307840134e+01
2.586256853370956676e+01,5.701812472041017799e+01,1.105832211083670380e+01
2.587334333413965126e+01,5.683966318766616865e+01,1.105343213753895171e+01
2.588373120664933680e+01,5.665922613798587548e+01,1.105273071938779417e+01
2.589436278866801899e+01,5.647849416565628644e+01,1.105593269408048052e+01
2.590468826320673301e+01,5.630041935668741360e+01,1.105105400558285389e+01
2.591599888753736636e+01,5.608267839969376922e+01,1.104389192315590407e+01
2.592503823956027986e+01,5.587939641226599718e+01,1.103613222132932670e+01
2.593156048545789005e+01,5.570009134692377728e+01,1.102773456205813929e+01
2.593789430317447398e+01,5.551451039513691654e+01,1.103164687952886602e+01
2.594474089737788702e+01,5.533070737673143924e+01,1.103396652503628594e+01
2.595242729049781616e+01,5.514859421704010600e+01,1.104154535270681592e+01
2.596075440248099397e+01,5.497069542823724220e+01,1.104315122741683197e+01
2.597039339098280664e+01,5.478714804275452366e+01,1.105293092911172437e+01
2.598127795754123781e+01,5.460699628547956763e+01,1.105890868082962442e+01
2.599649956737070511e+01,5.438069844497487537e+01,1.106656477985076492e+01
2.601013429259812426e+01,5.419679536562129840e+01,1.107259463466104776e+01
2.602374832080213807e+01,5.401883881074648741e+01,1.107126044964960521e+01
2.603721913831776646e+01,5.383950710920786520e+01,1.106984004521476983e+01
2.605045322471311309e+01,5.366107225016892812e+01,1.106937264780586716e+01
2.606371655688122857e+01,5.348280395053375713e+01,1.107030418600185229e+01
2.607864348914223029e+01,5.328513601567538416e+01,1.107158866769236205e+01
2.609233738488251930e+01,5.310540880031923194e+01,1.107165138088403644e+01
2.610629766669122631e+01,5.292266512890982710e+01,1.107198641283176244e+01
2.612063548011957081e+01,5.273590976169190014e+01,1.107240801758654847e+01
2.613979128228816506e+01,5.248812771723770254e+01,1.107305178450877747e+01
2.615911039063278309e+01,5.224006265787369330e+01,1.107354143103900412e+01
2.617862438052831919e+01,5.199113511626347162e+01,1.107407165675391880e+01
2.619807091280252465e+01,5.174431354421678719e+01,1.107432770545508660e+01
2.621774970797718751e+01,5.149572943394465341e+01,1.107481842570290276e+01
2.623708531264288624e+01,5.125216046771593170e+01,1.107476692263135476e+01
2.625706601188813849e+01,5.100117160072076672e+01,1.107526240738587120e+01
2.627681955331721042e+01,5.075287976145256152e+01,1.107466724396123325e+01
2.629624283788089301e+01,5.050868217843892438e+01,1.107522556377130307e+01
2.631560857784798557e+01,5.026575401447774283e+01,1.107502249627853352e+01
2.633509401539817674e+01,5.002104877487160195e+01,1.107504715553880636e+01
2.635513836114827058e+01,4.977173336176387153e+01,1.107655138867735367e+01
2.637496809956768828e+01,4.952788581655350697e+01,1.107688054923360532e+01
2.639519302035544612e+01,4.928031363145713328e+01,1.107729205915241089e+01
2.641515567709253887e+01,4.903580367099999648e+01,1.107678221805812235e+01
2.643540298905105956e+01,4.878742109092848267e+01,1.107703994212737264e+01
