var_x,var_y,var_heading
1.403973426526108903e-01,3.573545107977902507e-02,1.282804189316342136e-04
1.424127677945555837e-01,3.577005066038279474e-02,1.288616198450766586e-04
1.444252298642207666e-01,3.580418575927422908e-02,1.294292771622652764e-04
1.464282348691976487e-01,3.583768004290542597e-02,1.299803049079804277e-04
1.484771557972628109e-01,3.587319312002508476e-02,1.305440544376500417e-04
1.505416299283353354e-01,3.590950953688003960e-02,1.311038797073882422e-04
1.527853064146364459e-01,3.595393297340741812e-02,1.317477616136059873e-04
1.549118022806311445e-01,3.599317237104282530e-02,1.323147681317971762e-04
1.570301778189684139e-01,3.603260012653481531e-02,1.328646538799988191e-04
1.592030586576018703e-01,3.607449842078520180e-02,1.334300371850234538e-04
1.613609636991177876e-01,3.611595183656810676e-02,1.339756372565728592e-04
1.635499011708656525e-01,3.615875979349230523e-02,1.345248103879397115e-04
1.653105092953886246e-01,3.620645757680374804e-02,1.350995817185297258e-04
1.670549882558153287e-01,3.625268638227285845e-02,1.356558505970436614e-04
1.688341686526812213e-01,3.630040034045001890e-02,1.362251257514884232e-04
1.706002505786827772e-01,3.634689467654395045e-02,1.367779431647844269e-04
1.723730305339117030e-01,3.639322382601708344e-02,1.373268449446089421e-04
1.741614421097733567e-01,3.643992153399390477e-02,1.378770999081228529e-04
1.759837569739834684e-01,3.648789657729054753e-02,1.384398187976688206e-04
1.778529653837399582e-01,3.653802865951545631e-02,1.390221151614608370e-04
1.802061976718335456e-01,3.658353016045064188e-02,1.395730282294064834e-04
1.825929917858949425e-01,3.662997824441167199e-02,1.401285761006777937e-04
1.849921645445112561e-01,3.667676753240511900e-02,1.406782963787903357e-04
1.874159294719200120e-01,3.672429134948771573e-02,1.412278936311834644e-04
1.898926118140958630e-01,3.677359375137084080e-02,1.417899902992742725e-04
1.924010915459135607e-01,3.682398734531720785e-02,1.423543930554108637e-04
1.949250731195993347e-01,3.687459622876314291e-02,1.429143253632394778e-04
1.974599267196788799e-01,3.692523421805583850e-02,1.434678449816468139e-04
1.994568674526998597e-01,3.697731749667130391e-02,1.440255316382584451e-04
2.014635239125808497e-01,3.702926797837913925e-02,1.445807682131356570e-04
2.034747426379144852e-01,3.708082186383625939e-02,1.451308618949500109e-04
2.055378979374383741e-01,3.713448964477105568e-02,1.457007761894186376e-04
2.076093903642350080e-01,3.718793514352867341e-02,1.462672916231989243e-04
2.096783648432793967e-01,3.724061393852845514e-02,1.468247646435978312e-04
2.117852735358347616e-01,3.729461646061836555e-02,1.473943636417528505e-04
2.139189633367593601e-01,3.734935218732277074e-02,1.479701244831224671e-04
2.166334777178525184e-01,3.740153978138262281e-02,1.485261074625889922e-04
2.193750935242063937e-01,3.745398824412691369e-02,1.490833797022654203e-04
2.221575371075174554e-01,3.750728657945490152e-02,1.496470604932567921e-04
2.250495099032296387e-01,3.756400954098289280e-02,1.502451819753653818e-04
2.279186520414352990e-01,3.761904276057832786e-02,1.508247264007871549e-04
2.307404403332003751e-01,3.767163422972793357e-02,1.513767102586965245e-04
2.335857376820048015e-01,3.772455731283960029e-02,1.519288471714674849e-04
2.364510331677133204e-01,3.777773431887031935e-02,1.524799046504043531e-04
2.387618851454430813e-01,3.783485858816977576e-02,1.530641150671002541e-04
2.410406045705718592e-01,3.789019263808685728e-02,1.536274264594989110e-04
2.433047231259053977e-01,3.794476360514840996e-02,1.541793252960973256e-04
2.455795380707145592e-01,3.799983956059073409e-02,1.547313899303175198e-04
2.478794487988939810e-01,3.805630306633443066e-02,1.552912922664494600e-04
2.501639048781821306e-01,3.811240829714511447e-02,1.558402788364277687e-04
2.524967192889808199e-01,3.817135897269332417e-02,1.564085183098199469e-04
2.548250741597571367e-01,3.823076520379800614e-02,1.569710011438132057e-04
2.563877298944225447e-01,3.828879247342650838e-02,1.575241249190752787e-04
2.579683721381805239e-01,3.834832526691279997e-02,1.580867279206162707e-04
2.595417736529675445e-01,3.840765213893881230e-02,1.586417470662158024e-04
2.611207570411440693e-01,3.846768612819639194e-02,1.591978068471620812e-04
2.627143281301848599e-01,3.852917961122928614e-02,1.597614876381534530e-04
2.644273257065434812e-01,3.859983860151483537e-02,1.604059252355340419e-04
2.660462829903863513e-01,3.866407760030369373e-02,1.609815949021707474e-04
2.676272029269464725e-01,3.872598409930957247e-02,1.615284425255880619e-04
2.700041932860766103e-01,3.879448782557710917e-02,1.620882421077070757e-04
2.725165085573977852e-01,3.887159989458944392e-02,1.627073029556153462e-04
2.749188199566228730e-01,3.894486250558103907e-02,1.632718733768846644e-04
2.773131045313932952e-01,3.901973440687837857e-02,1.638300472770964987e-04
2.797175857846088132e-01,3.909753292456439461e-02,1.643909176759947538e-04
2.820958567646491000e-01,3.917641467463848365e-02,1.649380107483851992e-04
2.844765059985939204e-01,3.925823900580995701e-02,1.654848795290276013e-04
2.869362059380943797e-01,3.934763336186924976e-02,1.660662942143075176e-04
2.889729148246563684e-01,3.943257985247514141e-02,1.666277647175278562e-04
2.910028801598972814e-01,3.951982432282902941e-02,1.671858061006118042e-04
2.930103022421101655e-01,3.960884898388202652e-02,1.677337036156817656e-04
2.950328059033517358e-01,3.970230990930633669e-02,1.682911125531976566e-04
2.971042986883050130e-01,3.980303608423002570e-02,1.688767846550848716e-04
2.991207582685243005e-01,3.990345563970420367e-02,1.694341594165692916e-04
3.011198917466976765e-01,4.000600692769784583e-02,1.699825356435998144e-04
3.031181436479980507e-01,4.011277256788581963e-02,1.705330155921204786e-04
3.050093804267758890e-01,4.024239891772215388e-02,1.713022313230352380e-04
3.066062406502210735e-01,4.034593126696308513e-02,1.718595847250320473e-04
3.082022422697390795e-01,4.045271028939555896e-02,1.724192558778953597e-04
3.098187339332083012e-01,4.056537523734484590e-02,1.729971157307230842e-04
3.114036826775879452e-01,4.067859733994905191e-02,1.735569795329951377e-04
3.130172970379971331e-01,4.079876521444671805e-02,1.741403942312630415e-04
3.146214475341035377e-01,4.092203840694134259e-02,1.747210979500836414e-04
3.161948083776710550e-01,4.104652920188775478e-02,1.752856597725352839e-04
3.181589341540205784e-01,4.119283099349350941e-02,1.758487950989241603e-04
3.200971883413107899e-01,4.134161034559228481e-02,1.763981208950011776e-04
3.220856888991909805e-01,4.150056683868577623e-02,1.769751372076965447e-04
3.240863639439754418e-01,4.166622246743897917e-02,1.775591858135443322e-04
3.260675447590057341e-01,4.183482927029507498e-02,1.781313875332274517e-04
3.280423409930297018e-01,4.200843818320246920e-02,1.787006626876722136e-04
3.300083586752083908e-01,4.218648283382663011e-02,1.792648290352993911e-04
3.319840508290435310e-01,4.237162728492256669e-02,1.798351883482950109e-04
3.343693680286284886e-01,4.259599531321033722e-02,1.804311477994755334e-04
3.367024988052131351e-01,4.282640530708115012e-02,1.810089206609176459e-04
3.390321485249041533e-01,4.306767647107958424e-02,1.815898336989106468e-04
3.413635734211361017e-01,4.332251509174064180e-02,1.821796864570736710e-04
3.436479995030833900e-01,4.358449121095157169e-02,1.827540544157849262e-04
3.459242038931750751e-01,4.385877250788629972e-02,1.833315706907918616e-04
3.481524598340523524e-01,4.414081818660228057e-02,1.838944698742892556e-04
3.503643528942339547e-01,4.443535629249652924e-02,1.844582924433965404e-04
3.519173162440591973e-01,4.466807087194519382e-02,1.850685873827973059e-04
3.534040789997720533e-01,4.489363307734052511e-02,1.856301436413999590e-04
3.549313609163264882e-01,4.513338559625600793e-02,1.862261516841839330e-04
3.563988727328812334e-01,4.536888557818514328e-02,1.867831420375099449e-04
3.578561030997526315e-01,4.560848705583207818e-02,1.873357339885873109e-04
3.593176048470745343e-01,4.585547364821494082e-02,1.878953922993353940e-04
3.608187207913709504e-01,4.611782987707372522e-02,1.884898905116036568e-04
3.622644919489307336e-01,4.637570480704974324e-02,1.890469876316723053e-04
3.644104917539791599e-01,4.675334115515961120e-02,1.896198950956435214e-04
3.664920010479378876e-01,4.713717203480267959e-02,1.901710587712062642e-04
3.685522358651099895e-01,4.753655300359312108e-02,1.907237528126855719e-04
3.705961759334208683e-01,4.795304358836143671e-02,1.912807858714808175e-04
3.726675663567576291e-01,4.839768117300652372e-02,1.918662565549906400e-04
3.746688856939434653e-01,4.884806591860566677e-02,1.924275126984042723e-04
3.766370364693407691e-01,4.931465905240952491e-02,1.929871410447898483e-04
3.785738798997623777e-01,4.979602977433979921e-02,1.935432264274080597e-04
3.798917767627387754e-01,5.014940408374407577e-02,1.941134215385931108e-04
3.812067905162355164e-01,5.051212522438160851e-02,1.946889349224842282e-04
3.824971483005231709e-01,5.087736941019530001e-02,1.952512589833326005e-04
3.837645204120022080e-01,5.124627478259229096e-02,1.958032683489121920e-04
3.850263652048605545e-01,5.162307156234449690e-02,1.963570519414118960e-04
3.863044030215041502e-01,5.201558249253298433e-02,1.969318276101033759e-04
3.875516970160612917e-01,5.240668008925350452e-02,1.974849981981391313e-04
3.887961595705873297e-01,5.280941083581051215e-02,1.980467560076661993e-04
3.906011136139294071e-01,5.340067641784954772e-02,1.986069923594635533e-04
3.923602521139582522e-01,5.400738038988146111e-02,1.991604098112460385e-04
3.941010643503272126e-01,5.464307334126718152e-02,1.997277567671220516e-04
3.957837580293880331e-01,5.529007601066347061e-02,2.002809145878412520e-04
3.974410152956736608e-01,5.596408634799350523e-02,2.008436506469955655e-04
3.990619559536114913e-01,5.665853960925169158e-02,2.014060734020280293e-04
4.006425688368532301e-01,5.737131646472898305e-02,2.019649785665582223e-04
4.021928448470575845e-01,5.811224387180710660e-02,2.025327997197658918e-04
4.032095201242231197e-01,5.862967069960964284e-02,2.030856894608727096e-04
4.042153234474777923e-01,5.916384698876939185e-02,2.036510512535054601e-04
4.052012047260860061e-01,5.971055391512056221e-02,2.042202616502585271e-04
4.061518949901877229e-01,6.026023667836793996e-02,2.047756858453943967e-04
4.070862263002304471e-01,6.082856722420717371e-02,2.053449264619452107e-04
4.079771599689197004e-01,6.139895760813301323e-02,2.058978332220480229e-04
4.088589977105054341e-01,6.199294803327291131e-02,2.064729039200450676e-04
4.096997750320768850e-01,6.258887082742491115e-02,2.070319117564717174e-04
4.107420139780657009e-01,6.334640796497603699e-02,2.076024180069147625e-04
4.117500712074163571e-01,6.410631039493160099e-02,2.081554694390592281e-04
4.127758358357196400e-01,6.490685616145426551e-02,2.087433374929946006e-04
4.137699614996244168e-01,6.570753905886629609e-02,2.093110034325422301e-04
4.147511026964843528e-01,6.652796030710000919e-02,2.098841707892083221e-04
4.157012108727674016e-01,6.734695158518885783e-02,2.104364097503407156e-04
4.166371005439282182e-01,6.818299630909269160e-02,2.109910453010883740e-04
4.175604127276873467e-01,6.903614823497297714e-02,2.115481338794410768e-04
4.186620373877505408e-01,7.008946381133228376e-02,2.121349319344548710e-04
4.197304206573082008e-01,7.115507622325373260e-02,2.127108925171337006e-04
4.207990898050866235e-01,7.225968534051974146e-02,2.133038916263471640e-04
4.218066347299626040e-01,7.334053507489149415e-02,2.138514630592148699e-04
4.227938330888030283e-01,7.444525098515185346e-02,2.144009669909359807e-04
4.237629539413328428e-01,7.557677565291108512e-02,2.149549294403490954e-04
4.248194282506138064e-01,7.684812977154399649e-02,2.156213894341903680e-04
4.257668589343147625e-01,7.803241485090825491e-02,2.161822812598606551e-04
4.266654465100188087e-01,7.922613486747773215e-02,2.167303143181629349e-04
4.275164153894608909e-01,8.044169528267110236e-02,2.172761595585793190e-04
4.283289234910754306e-01,8.168559889250881501e-02,2.178256889406070056e-04
4.290964723544656856e-01,8.296006140183255495e-02,2.183800816165343923e-04
4.298334952030913314e-01,8.428454737976075195e-02,2.189553432561846863e-04
4.305104952607080038e-01,8.561717681417341241e-02,2.195164279412205766e-04
4.311319054182505273e-01,8.696624174179255762e-02,2.200706757697739322e-04
4.317111174151505026e-01,8.834866360218537884e-02,2.206317990306610761e-04
4.321769742076728149e-01,8.947149778969820666e-02,2.213933655785790052e-04
4.325535811092209859e-01,9.043227581808170601e-02,2.219489475698278023e-04
4.329218604413195837e-01,9.141847826327456628e-02,2.225206343275708070e-04
4.332701430003789156e-01,9.240918023340030651e-02,2.230852993401562690e-04
3.872364299443610824e-01,8.733097665195452275e-02,1.987268574570723670e-04
3.509347104208817014e-01,8.349040936887805464e-02,1.797918791115639815e-04
3.214733174760275314e-01,8.021924313841762022e-02,1.643306004369818666e-04
3.216547882472144404e-01,8.097838555207648170e-02,1.649138534346433337e-04
2.972707263232239883e-01,7.852746435058369223e-02,1.521025350713187021e-04
2.589975701414592990e-01,7.370069833973033613e-02,1.318354728301427835e-04
2.304619109867482307e-01,7.006671308312732716e-02,1.168503678804979636e-04
2.083055014467881383e-01,6.722084022333855990e-02,1.053264130790814259e-04
1.830312295093786679e-01,6.357251871292786405e-02,9.219884444150337679e-05
1.831040655205196377e-01,6.417234080738642987e-02,9.277506995195342835e-05
1.831696307282869585e-01,6.477549185417315336e-02,9.334038872103026961e-05
1.639880659796126294e-01,6.180562329565975760e-02,8.330434584939351735e-05
1.489366541625641305e-01,5.944860976985082840e-02,7.554432289768243556e-05
1.367608534981749058e-01,5.752638725320720348e-02,6.937690741432413558e-05
1.266770472879775455e-01,5.592714638101952546e-02,6.437802890462969267e-05
1.181622239472835539e-01,5.455568910032038143e-02,6.021797425749102352e-05
1.182199058956936444e-01,5.489963927929575327e-02,6.077469133458018402e-05
1.182777062736252854e-01,5.524998552666730151e-02,6.133217717199769623e-05
1.109551348659383874e-01,5.398111455819844251e-02,5.767260466207597638e-05
1.045984872094381651e-01,5.286903732068549966e-02,5.456388628904164779e-05
9.901603232642951224e-02,5.193773108136373606e-02,5.187049165884593605e-05
9.407107855137203378e-02,5.110511181455410640e-02,4.955501514145787347e-05
8.964889003601030082e-02,5.033859818899641403e-02,4.750728747942417461e-05
8.970657337548922083e-02,5.064179554938143951e-02,4.809040501545410585e-05
8.571702934796049389e-02,4.990592500807387866e-02,4.621422420564421182e-05
8.210560785400193573e-02,4.922756329003701026e-02,4.455720900323036565e-05
7.881678930847799136e-02,4.859435433683571143e-02,4.307297438825071899e-05
7.581027601622905565e-02,4.801041883234279800e-02,4.177432896622125795e-05
7.304736162936538435e-02,4.742149067832492071e-02,4.058852910905591760e-05
7.310036182897949875e-02,4.760407146117329180e-02,4.116633676626646281e-05
7.054497972660850325e-02,4.703414731444114510e-02,4.003858918766055916e-05
6.817981673635871431e-02,4.650019644905742378e-02,3.902328236564924299e-05
6.598365991845399348e-02,4.599858200642620298e-02,3.810969809076126749e-05
6.393895818379576046e-02,4.552675651734251067e-02,3.729211967536970643e-05
6.202847021097675217e-02,4.507809174607270430e-02,3.654086878952366585e-05
6.207786008016479007e-02,4.520999200928558365e-02,3.709641239587145166e-05
6.212714889108755800e-02,4.534484045269692593e-02,3.764755058331084348e-05
6.033249643075637436e-02,4.489234102151502120e-02,3.687402445740877447e-05
5.864923134340137983e-02,4.446255625296961084e-02,3.617177398223362663e-05
5.706700955164396155e-02,4.405369595554019940e-02,3.553658439314413283e-05
5.557686742711740596e-02,4.366364185612890692e-02,3.496136046572433982e-05
5.416923912306998573e-02,4.328835972187371900e-02,3.442479806724454028e-05
5.422358303293486198e-02,4.339321224735057103e-02,3.500376763424368999e-05
5.427532990644884370e-02,4.349772406176662110e-02,3.555544119603759731e-05
5.432604424598724141e-02,4.362192788693371182e-02,3.610733578174235488e-05
5.344798202536873294e-02,4.340627055928387990e-02,3.587360795520440858e-05
5.260173019750769702e-02,4.319221173220846866e-02,3.565426773263287886e-05
5.178623603744054310e-02,4.298072909239138151e-02,3.545502042540215183e-05
5.099934576582720175e-02,4.277068585410287449e-02,3.526842833137342349e-05
5.023953389994664093e-02,4.256206500594175018e-02,3.509407308936314090e-05
5.029222003498103055e-02,4.267764166462273412e-02,3.564984702500767944e-05
5.034659627699122203e-02,4.280191727063913099e-02,3.622265054840280592e-05
5.039943022087427227e-02,4.292993254177409485e-02,3.678061926748304040e-05
4.963790314348059951e-02,4.269286994869433277e-02,3.651309498511728631e-05
4.890186909857405229e-02,4.245848669069879344e-02,3.626388871613350968e-05
4.818970809406888239e-02,4.222634792569026491e-02,3.603029857384862730e-05
4.750073797904321576e-02,4.199695487847453917e-02,3.581528150345490019e-05
4.683205045320896348e-02,4.176712449630660962e-02,3.559816119387924910e-05
4.688630901350408081e-02,4.188554262549191304e-02,3.617130255862376754e-05
4.694015404777459460e-02,4.200974511760384444e-02,3.674208544854228644e-05
4.631063981300820309e-02,4.176229584226432562e-02,3.649542285414045131e-05
4.569970380876254429e-02,4.151786495396151550e-02,3.625636471577587018e-05
4.510820224680799767e-02,4.127878522640649611e-02,3.604162173525062729e-05
4.453538101079210221e-02,4.104499733719544491e-02,3.585193297600497794e-05
4.399795261083651321e-02,4.083919930070252502e-02,3.585953753499030464e-05
4.405284566436466764e-02,4.093420819924408621e-02,3.642113238565140073e-05
4.410762266161229878e-02,4.103270504091531545e-02,3.698149294815972600e-05
4.356367142544387977e-02,4.080848236864949991e-02,3.692374124353181049e-05
4.302105014304876546e-02,4.057921529503572683e-02,3.673271155920498362e-05
4.248872829442704863e-02,4.034382013830745822e-02,3.650236841261648486e-05
4.197173795764439636e-02,4.011063126079516400e-02,3.628947057854840915e-05
4.146790300122948913e-02,3.987743070075451535e-02,3.607797016087669028e-05
4.152507255436163613e-02,3.997966291858665727e-02,3.665685265299861061e-05
4.078646488209508592e-02,3.958681465282100354e-02,3.606418880389868878e-05
4.007825999777434728e-02,3.920628779745224252e-02,3.553119240709023578e-05
3.939767716058763247e-02,3.883572787099682372e-02,3.504317040491918911e-05
3.874108880328138577e-02,3.847199077623925101e-02,3.457661142126847566e-05
3.811055597272135220e-02,3.811864014350142132e-02,3.416293931248936459e-05
3.816595280251915134e-02,3.819012012452971394e-02,3.471405626027616192e-05
3.755435963218327344e-02,3.783107172197971990e-02,3.427097535292877558e-05
3.696450644071850450e-02,3.747968385177274930e-02,3.385987519450911807e-05
3.639726123206099562e-02,3.713743141744718645e-02,3.349707566789027630e-05
3.584888235228549103e-02,3.680102446678953226e-02,3.315374548068519768e-05
3.532142530241638712e-02,3.647295046394164603e-02,3.285732756973819431e-05
3.517802924394403119e-02,3.639349742155730677e-02,3.312968590425976838e-05
3.503690798645840709e-02,3.631416711511305934e-02,3.340292643309633776e-05
3.489494652299206939e-02,3.623205171840170741e-02,3.364702144927585246e-05
3.475816890904173673e-02,3.615288652896047478e-02,3.392139842145896084e-05
3.462035380249951777e-02,3.607074239169950902e-02,3.416495261373982378e-05
3.467816435405852299e-02,3.612651469706436996e-02,3.473223923143812505e-05
3.473634724624581616e-02,3.618615628947121493e-02,3.530285353619545244e-05
3.479454928056201213e-02,3.624941589436348616e-02,3.587360184251245197e-05
3.485104535246637963e-02,3.631754304740415079e-02,3.642363611071230181e-05
3.435301654019313339e-02,3.594258677440779343e-02,3.588136912641553411e-05
3.387116040012898288e-02,3.557654090300083061e-02,3.538169692304815334e-05
3.340614527158738273e-02,3.522014516712590471e-02,3.493508928679045516e-05
3.295666079181194114e-02,3.487201343157859956e-02,3.453201255457793599e-05
3.251975976608066643e-02,3.452955760953010933e-02,3.414764639972372876e-05
3.257816902163952755e-02,3.457656437945726829e-02,3.471126275201049771e-05
3.231532730313269736e-02,3.436328520983041035e-02,3.463398567858231892e-05
3.205650084254792198e-02,3.414891907475827576e-02,3.454934789971538108e-05
3.180237992317570123e-02,3.393431089266542994e-02,3.446565284707500047e-05
3.157752133415695633e-02,3.374106024011957333e-02,3.462002302663710603e-05
3.133324854700291623e-02,3.352614419300547349e-02,3.454144074635508252e-05
3.110091582169233898e-02,3.331387788374506886e-02,3.447216519885427531e-05
3.087318895985646447e-02,3.310141169654341048e-02,3.440565579605881467e-05
3.064972242173136241e-02,3.288865118311500024e-02,3.434020077956113546e-05
3.043572216673541553e-02,3.267995437152196314e-02,3.432684227490285535e-05
3.022175928151734151e-02,3.246766918911526273e-02,3.427536773758545208e-05
3.001161324588648774e-02,3.225504611319755105e-02,3.422360196455802821e-05
2.980605041400702024e-02,3.204272481812115575e-02,3.418054186022485651e-05
2.960358623523521096e-02,3.182972468435123214e-02,3.413359947916603534e-05
2.940778147085324964e-02,3.161873346162787785e-02,3.411599318171615081e-05
2.921489062847420354e-02,3.140696417052937783e-02,3.409262497083116131e-05
2.902404425134482574e-02,3.119409328797814740e-02,3.405773611823084695e-05
2.883764274422950455e-02,3.098177402353628068e-02,3.403468762128030215e-05
2.865469351726893446e-02,3.076932356415565048e-02,3.401422821994403806e-05
2.847593770198379032e-02,3.055743709909114827e-02,3.400523965869019525e-05
2.841064208915141526e-02,3.045686302213044747e-02,3.427368447498498028e-05
2.834448375603972059e-02,3.035478210290752654e-02,3.452242576809352376e-05
2.816940839736798569e-02,3.013728200651097019e-02,3.447900509778964890e-05
2.800225458182399943e-02,2.992330198420243073e-02,3.448591387048059140e-05
2.783343825464579258e-02,2.970589258544673733e-02,3.445277053816151006e-05
2.777467947207714477e-02,2.960289554251935643e-02,3.472437096438408377e-05
2.771542806983458632e-02,2.949849723275443231e-02,3.497856945115598474e-05
2.765644343516399789e-02,2.939249902952198110e-02,3.521382888786888824e-05
2.760151233395684647e-02,2.928794829211859088e-02,3.546831946100998642e-05
2.754815594376814128e-02,2.918303847419775540e-02,3.571983495358609665e-05
2.749484196918600826e-02,2.907642375925439254e-02,3.595311633777944311e-05
2.744180525204325052e-02,2.896827351424772351e-02,3.617126439103903352e-05
2.739205903721815549e-02,2.886099110316906260e-02,3.640198560325928458e-05
2.734498599922199555e-02,2.875408961203764976e-02,3.663957555192325213e-05
2.716722756876444392e-02,2.849818500048043740e-02,3.650608010092608780e-05
2.699251461223298870e-02,2.824868704406621744e-02,3.638384583902479143e-05
2.682183334486836976e-02,2.800612912748182831e-02,3.628191903551958905e-05
2.665233573373477355e-02,2.776790247039533782e-02,3.617398518855604797e-05
2.648671438224072319e-02,2.753603394262672116e-02,3.608498884854751478e-05
2.632371305033628581e-02,2.730908392700264614e-02,3.600237594646743007e-05
2.616443145635066747e-02,2.708773946202209029e-02,3.593693783136610998e-05
2.600874136253377572e-02,2.686382696666003364e-02,3.586839536553231483e-05
2.607453354407126070e-02,2.689268718530174462e-02,3.643153069192119124e-05
2.592228553201540719e-02,2.666755751831697066e-02,3.636019998265306808e-05
2.577219423369637996e-02,2.644528620255032908e-02,3.629339809789838248e-05
2.562527016622542092e-02,2.622644906640023491e-02,3.624018805187639012e-05
2.548137125473577680e-02,2.601084533437032775e-02,3.619950294008714327e-05
2.555071966073781814e-02,2.603576747652177129e-02,3.678408079433785296e-05
2.540781841685782819e-02,2.581711365101448108e-02,3.671808398511371401e-05
2.526898436673445311e-02,2.559375759148334317e-02,3.665473211484918456e-05
2.513287330794524571e-02,2.537221673414593454e-02,3.659939452615171762e-05
2.500263182511862359e-02,2.515414780793709393e-02,3.658122159838579418e-05
2.486972592642255550e-02,2.493504056230523916e-02,3.652514748450310560e-05
2.494453408274263650e-02,2.494864772176158194e-02,3.711749463416116218e-05
2.481332453082627995e-02,2.472564146243005564e-02,3.703957906552322242e-05
2.468442773585751912e-02,2.450446210698454044e-02,3.696978185862702685e-05
2.455825975288683516e-02,2.428525123146540315e-02,3.690991226966382476e-05
2.443403449537230251e-02,2.406765881247147423e-02,3.685538977113322792e-05
2.440562809394552016e-02,2.396296234656764348e-02,3.712058800764056124e-05
2.437495533150061192e-02,2.385627350773838681e-02,3.735492758200022520e-05
2.434574996998603580e-02,2.374939229229296525e-02,3.758940887074262410e-05
2.431949367273657236e-02,2.364303557813828352e-02,3.783618793717222141e-05
2.439692901167310468e-02,2.365689518179518377e-02,3.840757620971988493e-05
2.437131462108878960e-02,2.354829315606820836e-02,3.862887472378584615e-05
2.434395371860375093e-02,2.343760201143279404e-02,3.882241488985832436e-05
2.431398848443285313e-02,2.333280637302017832e-02,3.901314398845725969e-05
2.428520791494789485e-02,2.322784668407863740e-02,3.920659634304435315e-05
2.425749099662027897e-02,2.312258735942764043e-02,3.939989128623836296e-05
2.433552133218003233e-02,2.314832968095158205e-02,3.997606901832603235e-05
2.441160733675739811e-02,2.317481089652252343e-02,4.052815065883840054e-05
2.448876776102935221e-02,2.320386360511857149e-02,4.108190018662878569e-05
2.457110156713968735e-02,2.323822459915419331e-02,4.167149368962088973e-05
2.465038796595192191e-02,2.327251050644499331e-02,4.222844560942428830e-05
2.473715687234740931e-02,2.330710473365268237e-02,4.279947493783073007e-05
2.482446791017400844e-02,2.334455146693954763e-02,4.336100546913110949e-05
2.491331352227683232e-02,2.338526348239330227e-02,4.391876904479830431e-05
2.500356933294329079e-02,2.342909322021311663e-02,4.447217798312102268e-05
2.510218258638437921e-02,2.348074758229629772e-02,4.507190250872952975e-05
2.519635750886128206e-02,2.353126882015578458e-02,4.562234849430241043e-05
2.529614404258745397e-02,2.358761475135957505e-02,4.619763183387329882e-05
2.539707558806532373e-02,2.364638462210774672e-02,4.676324319541380511e-05
2.548301335201373988e-02,2.370486591418562855e-02,4.731545239146670517e-05
2.557073314778881765e-02,2.376514467728634353e-02,4.787140123864481745e-05
2.566180038374456934e-02,2.382830552990925291e-02,4.844155746338982071e-05
2.575362360037221007e-02,2.389226964414144228e-02,4.900627407457831103e-05
2.584523232213415539e-02,2.395615613325148552e-02,4.955793063636645870e-05
2.593871571522880087e-02,2.402166421581542963e-02,5.011263437206287951e-05
2.603427652327071351e-02,2.408881346302067794e-02,5.067087239911359644e-05
2.613234654976094584e-02,2.415790850423333094e-02,5.123553741169905841e-05
2.623591347389853806e-02,2.423140009959914506e-02,5.182833384642833858e-05
2.634953636108864489e-02,2.430804582131209160e-02,5.239985188557091229e-05
2.646384202184613732e-02,2.438581686363843273e-02,5.296312462697585447e-05
2.657847006444367596e-02,2.446407885513322139e-02,5.351405893064508897e-05
2.669631025865500107e-02,2.454525009836642721e-02,5.407244232550089986e-05
2.681490710012902207e-02,2.462734728659701777e-02,5.462223472853963794e-05
2.693814311902338263e-02,2.471327360669315493e-02,5.518701584129700923e-05
2.706258633393005680e-02,2.480032515303686597e-02,5.574515554203423814e-05
2.719130938338213191e-02,2.489080858197737639e-02,5.631491865615078041e-05
2.733687598497126087e-02,2.498972264137041058e-02,5.688243802450085491e-05
2.748355888044081569e-02,2.508905403906995166e-02,5.743492789460594470e-05
2.763425796064564524e-02,2.519070155546234563e-02,5.798735822183186236e-05
2.779067344686625418e-02,2.529582554326286273e-02,5.854819433874614796e-05
2.795066868322489823e-02,2.540229335164044186e-02,5.910410905468357982e-05
2.811697986584000761e-02,2.551264785122987072e-02,5.967110695552525215e-05
2.828730464741935346e-02,2.562460766121790745e-02,6.023521313434809001e-05
2.846219307321373043e-02,2.573840016515030471e-02,6.079864907785791832e-05
2.859975813038643025e-02,2.583327615842174324e-02,6.135748152216670588e-05
2.873961094991015278e-02,2.592867673645188678e-02,6.191562977267436418e-05
2.889039722902985580e-02,2.603088841930916580e-02,6.252068804836140011e-05
2.903675955889387789e-02,2.612821708771925072e-02,6.308573150544666676e-05
2.918811974444912583e-02,2.622775978567116334e-02,6.366367835620835385e-05
2.934030499593549834e-02,2.632632716642551926e-02,6.423131842887537871e-05
2.949213395703683196e-02,2.642271794026163079e-02,6.478150548142398615e-05
2.964921514546983369e-02,2.652125332225557103e-02,6.534498867206034759e-05
2.980881948202221410e-02,2.661957100446376429e-02,6.590598763772991333e-05
2.997304440255002186e-02,2.671929486391793826e-02,6.647578530558744794e-05
3.013593520806678860e-02,2.681613579832047706e-02,6.702373788307373285e-05
3.030285933347573457e-02,2.691364592204542952e-02,6.757658507783649863e-05
3.047239236580711469e-02,2.701065944572717328e-02,6.812667451571483934e-05
3.064981871291056967e-02,2.711082037948133600e-02,6.869997184082909860e-05
3.082782037734377312e-02,2.720910151325416082e-02,6.926039665565928425e-05
3.101147982959378407e-02,2.730892976079626888e-02,6.983256807704616971e-05
